# Time-averaged data for fix 3
# TimeStep Number-of-rows
# Row c_myRDF[1] c_myRDF[2] c_myRDF[3] c_myRDF[4] c_myRDF[5] c_myRDF[6] c_myRDF[7] c_myRDF[8] c_myRDF[9] c_myRDF[10] c_myRDF[11] c_myRDF[12] c_myRDF[13]
200 100
100 9.95 1.00581 233.039 1.0111 119.719 0.342943 0.69037 0.999825 120.727 1.10541 2.43553 0.935635 2.42043
40600 100
1 0.05 0 0 0 0 0 0 0 0 0 0 0 0
2 0.15 0 0 0 0 0 0 0 0 0 0 0 0
3 0.25 0 0 0 0 0 0 0 0 0 0 0 0
4 0.35 0 0 0 0 0 0 0 0 0 0 0 0
5 0.45 0 0 0 0 0 0 0 0 0 0 0 0
6 0.55 0 0 0 0 0 0 0 0 0 0 0 0
7 0.65 0 0 0 0 0 0 0 0 0 0 0 0
8 0.75 0 0 0 0 0 0 0 0 0 0 0 0
9 0.85 0 0 0 0 0 0 0.0285617 0.000748377 0 0 0 0
10 0.95 0 0 0 0 0 0 25.4853 0.834525 0 0 0 0
11 1.05 0 0 0 0 0 0 4.13393 0.999702 0 0 0 0
12 1.15 0 0 0 0 0 0 0.00621551 1 0 0 0 0
13 1.25 0 0 0 0 0 0 0 1 0 0 0 0
14 1.35 0.0207165 0.00265368 0 0 0 0 0 1 0 0 0 0
15 1.45 1.70995 0.255273 0 0 0 0 0 1 0 0 0 0
16 1.55 3.58615 0.86058 0 0 0 0 0.0336024 1.00292 0 0 0.317104 0.000551852
17 1.65 0.576415 0.970821 0 0 0 0 0.329723 1.03545 0 0 2.60763 0.0056963
18 1.75 0.124733 0.997663 0 0 0 0 0.80176 1.1244 0 0 7.67413 0.0227259
19 1.85 0.278661 1.06466 0 0 0 0 1.09715 1.26042 0 0 12.7189 0.054263
20 1.95 0.519695 1.20349 0 0 0 0 1.16585 1.42102 0 0 6.43215 0.0719815
21 2.05 0.783318 1.43473 0 0 0 0 0.934248 1.56324 0 0 1.36729 0.0761444
22 2.15 1.01861 1.76549 0 0 0 0 0.721624 1.68406 0 0 0.475367 0.077737
23 2.25 1.16487 2.17973 0 0 0 0 0.535546 1.78227 0 0 0.213266 0.0785185
24 2.35 1.17943 2.63726 0 0 0 0 0.39673 1.86163 0.0482568 0.000192822 0 0.0785185
25 2.45 1.10994 3.10524 0.0272486 0.00591852 0 0 0.343672 1.93635 2.03639 0.00904926 0 0.0785185
26 2.55 1.02051 3.57136 0.254442 0.0658074 0 0 0.356847 2.0204 6.71352 0.040672 0 0.0785185
27 2.65 0.983945 4.05673 1.08007 0.340356 0 0 0.413114 2.12548 5.34436 0.0678618 0 0.0785185
28 2.75 0.906447 4.53824 2.1471 0.928052 0 0 0.483318 2.25788 1.99055 0.0787667 0 0.0785185
29 2.85 0.870757 5.03503 2.38756 1.62994 0 0 0.647786 2.44846 1.22263 0.0859603 0 0.0785185
30 2.95 0.849958 5.55458 2.33484 2.36536 0 0 0.859478 2.71937 0.489462 0.0890454 0 0.0785185
31 3.05 0.826932 6.09491 1.85156 2.98875 0 0 1.06698 3.07887 0.226707 0.0905727 0 0.0785185
32 3.15 0.809051 6.65877 1.35221 3.47436 0 0 1.29916 3.5458 0.190196 0.0919397 0.238524 0.0802333
33 3.25 0.849877 7.28929 1.06932 3.88313 0 0 1.35623 4.06464 0.319916 0.0943872 0.339869 0.0828333
34 3.35 0.918256 8.01312 0.930458 4.26106 0 0 1.35875 4.61693 0.378711 0.0974666 0.667735 0.088263
35 3.45 0.962152 8.81747 0.868298 4.6351 0 0 1.26601 5.1627 0.362281 0.10059 1.7741 0.103559
36 3.55 1.01435 9.71537 0.801243 5.00055 0 0 1.19256 5.70704 0.546853 0.105582 2.28499 0.124419
37 3.65 1.08382 10.7296 0.819307 5.39561 0 0 1.13341 6.25394 0.725988 0.112589 2.09242 0.144611
38 3.75 1.06793 11.7844 0.792589 5.79899 0 0 1.13531 6.8322 0.679959 0.119515 0.840562 0.153174
39 3.85 1.05612 12.8839 0.848029 6.25393 0 0 1.10787 7.42695 0.722764 0.127276 0.737165 0.161089
40 3.95 1.05433 14.0393 0.91756 6.77204 0 0 1.05244 8.02168 0.823405 0.136583 0.406726 0.165685
41 4.05 1.0785 15.2818 0.954398 7.33861 0 0 0.998598 8.61492 0.997391 0.148433 0.6356 0.173237
42 4.15 1.05222 16.5546 1.00335 7.96401 0 0 0.949863 9.20742 1.31073 0.164784 0.921449 0.184733
43 4.25 1.05901 17.8981 1.08068 8.67047 0 0 0.977936 9.84718 1.25496 0.181203 0.988568 0.197667
44 4.35 1.02243 19.257 1.07497 9.40663 0 0 0.926778 10.4823 0.86967 0.193123 1.09094 0.212622
45 4.45 1.02113 20.6772 1.05814 10.165 0 0 0.9807 11.1857 0.832989 0.205073 1.44046 0.233281
46 4.55 1.01431 22.1521 1.03072 10.9373 0 0 0.990393 11.9283 0.900329 0.218576 1.05504 0.249104
47 4.65 1.01721 23.6969 1.01134 11.7287 0 0 1.02515 12.7311 1.09347 0.235703 0.909223 0.263344
48 4.75 1.02816 25.3263 1.02343 12.5644 0 0 0.99575 13.5448 1.11052 0.253853 1.15069 0.282152
49 4.85 1.05818 27.0745 1.0847 13.4878 0 0 0.992288 14.3902 0.944993 0.269954 1.17622 0.302193
50 4.95 1.03695 28.8591 0.980401 14.3572 0 0 1.01238 15.2886 1.02074 0.28807 1.01083 0.320133
51 5.05 1.00928 30.6669 0.977639 15.2595 0 0 1.01255 16.2238 1.03068 0.307108 1.0129 0.338844
52 5.15 1.00106 32.5317 1.0276 16.2459 0 0 0.992403 17.1771 0.990712 0.326142 0.914149 0.356407
53 5.25 1.00554 34.4783 1.04821 17.2915 0 0 0.985023 18.1604 1.00336 0.346172 0.902186 0.374419
54 5.35 0.98301 36.4545 1.02936 18.3578 0 0 1.00045 19.1975 1.16968 0.370424 1.0125 0.395411
55 5.45 0.99966 38.5399 0.932057 19.3597 0 0 0.996024 20.269 1.1279 0.394691 0.850537 0.413711
56 5.55 0.979204 40.6584 0.969552 20.4405 0 0 0.99898 21.3835 1.17176 0.420836 0.762999 0.430733
57 5.65 0.96518 42.8223 0.944304 21.5315 0 0 1.0058 22.5463 0.953984 0.442894 0.995682 0.453756
58 5.75 0.972356 45.0803 0.946833 22.6644 0 0 1.00393 23.7485 1.0726 0.468583 0.989247 0.477448
59 5.85 0.97148 47.4154 0.945946 23.836 0 0 0.995202 24.982 0.828789 0.489128 0.831212 0.498052
60 5.95 0.970871 49.8295 0.989812 25.1042 0 0 0.997148 26.2605 0.989323 0.514498 0.926267 0.521807
61 6.05 0.991487 52.3784 1.00973 26.4418 0 0 0.976521 27.5551 1.03744 0.542003 1.01112 0.548615
62 6.15 0.992332 55.0145 0.942405 27.7317 0 0 0.989714 28.9108 0.920218 0.567215 0.716796 0.568252
63 6.25 1.01188 57.7907 0.996853 29.141 0 0 0.988906 30.3099 1.0378 0.596579 0.996277 0.596444
64 6.35 0.996399 60.6125 0.980821 30.5723 0 0 0.983704 31.7464 0.874306 0.622113 1.03226 0.626593
65 6.45 1.00437 63.5472 1.04057 32.139 0 0 0.956355 33.1874 0.902453 0.649309 1.16933 0.66183
66 6.55 0.998296 66.5554 0.992883 33.6806 0 0 0.979428 34.7093 0.980194 0.679771 0.899162 0.689774
67 6.65 1.00911 69.6896 1.04852 35.3587 0 0 0.972147 36.2663 1.24322 0.719595 1.07366 0.724167
68 6.75 1.00587 72.9084 0.978773 36.9726 0 0 0.997813 37.9128 1.03503 0.753753 0.913656 0.754319
69 6.85 0.99041 76.1724 1.00862 38.6854 0 0 1.01319 39.6347 0.957731 0.786306 1.10101 0.791741
70 6.95 0.987369 79.5221 1.0186 40.466 0 0 1.02914 41.435 0.940509 0.81921 0.84942 0.821459
71 7.05 1.00947 83.046 0.995163 42.2561 0 0 1.00686 43.2475 0.985223 0.854681 1.09561 0.860904
72 7.15 1.00772 86.6643 1.03228 44.166 0 0 1.00277 45.1041 1.12298 0.896266 1.0734 0.900648
73 7.25 0.993919 90.3335 0.964625 46.0009 0 0 1.00112 47.0099 1.01275 0.934821 0.913609 0.935433
74 7.35 0.978154 94.0449 0.995439 47.9471 0 0 1.01124 48.9884 0.8979 0.969958 0.828077 0.967837
75 7.45 1.00239 97.9524 1.01794 49.9918 0 0 1.01347 51.0257 0.852606 1.00424 0.910056 1.00443
76 7.55 1.01239 102.006 1.01481 52.0853 0.400117 0.0159259 1.01067 53.1121 0.996243 1.04537 1.18051 1.05317
77 7.65 1.00845 106.151 1.03175 54.2705 1.37939 0.0722222 1.00764 55.2478 0.996257 1.0876 1.15245 1.10202
78 7.75 1.0103 110.413 1.04695 56.5462 0.044363 0.0740741 1.00555 57.4352 0.977915 1.13015 1.10269 1.15
79 7.85 1.01145 114.79 1.00574 58.7892 0 0.0740741 1.01244 59.6948 0.935534 1.17191 1.0267 1.19582
80 7.95 1.02087 119.322 0.972908 61.0145 0 0.0740741 1.00929 62.0051 1.03674 1.21937 0.882274 1.23621
81 8.05 0.994684 123.849 0.985413 63.3255 0 0.0740741 1.01758 64.3933 1.03861 1.26812 0.96005 1.28128
82 8.15 0.989325 128.464 1.00982 65.753 0 0.0740741 0.996845 66.7913 1.04851 1.31857 0.847355 1.32204
83 8.25 1.01109 133.298 0.979753 68.1663 0 0.0740741 0.993572 69.2405 0.921011 1.36397 0.817417 1.36234
84 8.35 0.993012 138.16 0.997529 70.6834 0 0.0740741 0.995747 71.7549 1.02934 1.41596 0.949383 1.41029
85 8.45 1.0102 143.226 1.00365 73.2769 0 0.0740741 0.995286 74.3288 1.10702 1.47321 0.846581 1.45408
86 8.55 1.00822 148.403 0.992219 75.9019 1.45272 0.148148 1.00079 76.9784 1.04858 1.52873 1.0064 1.50736
87 8.65 1.01308 153.727 0.988234 78.5779 0 0.148148 0.994531 79.6734 0.983503 1.58204 1.05434 1.56451
88 8.75 0.996038 159.083 1.01696 81.3957 0 0.148148 0.992722 82.4261 1.05182 1.64037 1.11618 1.62641
89 8.85 0.984658 164.499 0.981243 84.177 0.643212 0.183333 0.997058 85.2544 1.11471 1.70361 1.06644 1.68691
90 8.95 0.993412 170.088 1.01166 87.1097 0.696854 0.222222 0.995361 88.142 1.11839 1.76851 0.988457 1.74426
91 9.05 0.998853 175.834 1.01694 90.124 0.0388791 0.224444 0.986093 91.067 1.04307 1.83038 1.14722 1.81232
92 9.15 0.990968 181.661 0.981531 93.098 2.33329 0.360741 0.985922 94.0565 1.0076 1.89149 0.968024 1.87102
93 9.25 1.00861 187.722 0.981372 96.1368 0.162013 0.37037 0.990644 97.1263 0.972848 1.95178 1.13817 1.94157
94 9.35 0.978817 193.732 1.02715 99.3866 2.42953 0.518519 0.997543 100.285 1.0334 2.01722 1.05089 2.00811
95 9.45 0.992351 199.956 1.02868 102.711 0.0890713 0.524074 1.02422 103.597 1.0257 2.08356 0.857922 2.06361
96 9.55 0.989163 206.292 1.00537 106.03 2.24162 0.666667 1.00392 106.913 0.997249 2.14945 1.02061 2.13103
97 9.65 1.00113 212.84 1.00899 109.43 0 0.666667 1.00906 110.317 1.04692 2.22006 1.05571 2.20224
98 9.75 1.00575 219.555 0.98937 112.834 0 0.666667 1.00537 113.778 0.968043 2.28672 1.04361 2.2741
99 9.85 0.996251 226.344 0.98964 116.309 0 0.666667 1.01397 117.341 1.02249 2.35858 1.13845 2.35411
100 9.95 0.998716 233.288 0.989187 119.853 1.07268 0.740741 1.00385 120.94 1.03494 2.4328 0.938963 2.42144
40800 100
1 0.05 0 0 0 0 0 0 0 0 0 0 0 0
2 0.15 0 0 0 0 0 0 0 0 0 0 0 0
3 0.25 0 0 0 0 0 0 0 0 0 0 0 0
4 0.35 0 0 0 0 0 0 0 0 0 0 0 0
5 0.45 0 0 0 0 0 0 0 0 0 0 0 0
6 0.55 0 0 0 0 0 0 0 0 0 0 0 0
7 0.65 0 0 0 0 0 0 0 0 0 0 0 0
8 0.75 0 0 0 0 0 0 0 0 0 0 0 0
9 0.85 0 0 0 0 0 0 0.0194426 0.000509737 0 0 0 0
10 0.95 0 0 0 0 0 0 25.5141 0.836153 0 0 0 0
11 1.05 0 0 0 0 0 0 4.09038 0.999777 0 0 0 0
12 1.15 0 0 0 0 0 0 0.00465614 1 0 0 0 0
13 1.25 0 0 0 0 0 0 0 1 0 0 0 0
14 1.35 0.0254215 0.00326079 0 0 0 0 0 1 0 0 0 0
15 1.45 1.69759 0.254334 0 0 0 0 0 1 0 0 0 0
16 1.55 3.61373 0.86496 0 0 0 0 0.0267082 1.00233 0 0 0.671152 0.00117037
17 1.65 0.564465 0.973051 0 0 0 0 0.337699 1.03568 0 0 1.76011 0.00464444
18 1.75 0.128686 1.00077 0 0 0 0 0.799736 1.1245 0 0 7.24184 0.020737
19 1.85 0.272816 1.06644 0 0 0 0 1.11881 1.26337 0 0 13.102 0.0532556
20 1.95 0.502786 1.20089 0 0 0 0 1.16072 1.42342 0 0 7.03561 0.0726593
21 2.05 0.821884 1.44381 0 0 0 0 0.941376 1.5669 0 0 1.19306 0.0762963
22 2.15 1.04303 1.78287 0 0 0 0 0.715151 1.68677 0 0 0.0565019 0.0764852
23 2.25 1.17833 2.20237 0 0 0 0 0.538536 1.78564 0 0 0.384283 0.0778963
24 2.35 1.1706 2.65698 0 0 0 0 0.406525 1.86705 0.0931355 0.000372279 0.154341 0.0785148
25 2.45 1.11682 3.1284 0.0161235 0.0035037 0 0 0.353808 1.94405 1.5387 0.00706949 0.000850217 0.0785185
26 2.55 1.03384 3.60113 0.248521 0.0620519 0 0 0.327669 2.02131 7.01952 0.0401737 0 0.0785185
27 2.65 0.958622 4.07452 1.08511 0.338207 0 0 0.367241 2.11483 4.97935 0.0655346 0 0.0785185
28 2.75 0.894102 4.55 2.16358 0.931096 0 0 0.4881 2.24868 2.2293 0.0777587 0 0.0785185
29 2.85 0.867752 5.04563 2.49346 1.66496 0 0 0.67107 2.44632 1.05407 0.0839672 0 0.0785185
30 2.95 0.824603 5.55025 2.22082 2.36521 0 0 0.88686 2.7262 0.641454 0.0880164 0 0.0785185
31 3.05 0.796799 6.07145 1.81164 2.9758 0 0 1.08107 3.09087 0.239469 0.0896315 0.0899775 0.0791259
32 3.15 0.82843 6.64948 1.35246 3.46206 0 0 1.24174 3.53763 0.538566 0.093509 0.121527 0.08
33 3.25 0.878092 7.30166 1.09826 3.88238 0 0 1.37725 4.06511 0.333983 0.0960672 0.453516 0.0834741
34 3.35 0.905739 8.01638 0.939968 4.2646 0 0 1.36402 4.62015 0.351814 0.0989309 0.533682 0.0878185
35 3.45 0.957691 8.81792 0.863422 4.63693 0 0 1.29207 5.17779 0.400443 0.102388 1.72309 0.102689
36 3.55 1.02382 9.72516 0.817774 5.01035 0 0 1.191 5.72204 0.55605 0.107468 2.73134 0.127656
37 3.65 1.07313 10.7305 0.735583 5.36541 0 0 1.13726 6.27142 0.625554 0.113509 1.52926 0.142426
38 3.75 1.06602 11.7846 0.828031 5.78731 0 0 1.12723 6.84618 0.662754 0.120271 0.850931 0.151104
39 3.85 1.08629 12.9169 0.886167 6.26327 0 0 1.07242 7.42254 0.587275 0.126585 0.892382 0.160696
40 3.95 1.06855 14.0892 0.973472 6.81357 0 0 1.08239 8.03486 0.96621 0.137518 0.355232 0.164719
41 4.05 1.06519 15.3177 0.925148 7.36339 0 0 0.9989 8.62893 0.961331 0.14895 0.870542 0.17507
42 4.15 1.04402 16.582 1.01475 7.99658 0 0 0.954841 9.22521 1.17969 0.163685 0.757557 0.184533
43 4.25 1.07418 17.9462 1.06953 8.69653 0 0 0.940973 9.84149 1.16806 0.178981 0.953569 0.197026
44 4.35 1.02846 19.3147 1.07886 9.43619 0 0 0.995798 10.5247 0.924699 0.191669 1.20155 0.213515
45 4.45 1.03424 20.7548 1.07226 10.2055 0 0 0.947916 11.2053 0.943588 0.205221 1.49102 0.234922
46 4.55 0.999314 22.2094 0.975231 10.937 0 0 0.981001 11.9417 0.991643 0.220111 0.921768 0.248759
47 4.65 1.03361 23.7809 0.988277 11.7112 0 0 1.00489 12.7296 0.888302 0.23404 0.940325 0.263504
48 4.75 1.0181 25.3961 1.0848 12.598 0 0 1.03337 13.5749 1.12535 0.252457 1.13696 0.282111
49 4.85 1.01987 27.0829 1.0916 13.5284 0 0 1.00998 14.4363 1.05859 0.270514 1.11221 0.301081
50 4.95 1.05199 28.8954 0.977722 14.3963 0 0 0.998883 15.3238 1.08639 0.289813 1.00955 0.319015
51 5.05 0.9933 30.6765 0.963197 15.2863 0 0 1.00614 16.2541 0.85565 0.305634 1.03991 0.338248
52 5.15 1.02063 32.58 0.996217 16.2436 0 0 0.996066 17.212 1.10372 0.326861 0.887154 0.355311
53 5.25 1.01203 34.5413 1.06646 17.3086 0 0 0.99641 18.2077 1.18748 0.350598 0.945345 0.374207
54 5.35 0.988785 36.5312 1 18.3456 0 0 0.984681 19.2296 1.09758 0.373379 0.978123 0.394507
55 5.45 0.983543 38.5854 0.962258 19.3812 0 0 0.987928 20.2936 1.04393 0.395865 0.828619 0.412356
56 5.55 0.974675 40.6964 0.980977 20.476 0 0 0.993036 21.4026 1.03476 0.418981 1.02903 0.435344
57 5.65 0.985028 42.9073 0.941819 21.5652 0 0 0.99566 22.5551 0.959291 0.441182 1.10178 0.460848
58 5.75 0.97493 45.1737 0.945089 22.6974 0 0 1.00644 23.7616 0.824489 0.460949 0.667507 0.476852
59 5.85 0.975947 47.5223 0.953431 23.8796 0 0 0.997579 24.9994 1.09237 0.488058 0.994554 0.50153
60 5.95 0.957898 49.9067 0.943345 25.0896 0 0 0.993574 26.2748 1.08987 0.51604 0.716073 0.519915
61 6.05 0.986113 52.4447 1.00787 26.4261 0 0 1.00014 27.6021 0.889933 0.539658 1.07803 0.548526
62 6.15 0.983385 55.0598 0.996323 27.7915 0 0 0.994121 28.9654 0.93516 0.565307 0.797372 0.5704
63 6.25 0.971639 57.7285 0.988294 29.1901 0 0 0.972432 30.3426 0.971228 0.592816 0.891629 0.595656
64 6.35 1.01614 60.6096 0.980322 30.6224 0 0 0.971201 31.7626 1.04072 0.623253 1.0475 0.626285
65 6.45 1.01919 63.5909 1.00187 32.1324 0 0 0.963934 33.2166 1.01542 0.653887 1.08173 0.658919
66 6.55 0.995176 66.593 1.03279 33.7378 0 0 0.967851 34.7221 1.0692 0.687153 0.96034 0.688793
67 6.65 0.991718 69.6766 1.00911 35.3546 0 0 0.983369 36.2989 1.05601 0.721018 0.912366 0.718052
68 6.75 1.00264 72.8886 1.03144 37.0574 0 0 0.999432 37.9499 0.990955 0.753757 1.13126 0.75543
69 6.85 1.01518 76.238 1.00242 38.7615 0 0 1.01146 39.6707 0.940334 0.785748 1.01217 0.78987
70 6.95 1.00788 79.6611 1.00805 40.5256 0 0 1.00798 41.436 0.958634 0.819324 1.0239 0.825737
71 7.05 1.01013 83.1912 1.00459 42.3346 0 0 1.0296 43.2915 1.06476 0.857707 1.00129 0.861826
72 7.15 0.997217 86.7758 0.983358 44.156 0 0 1.00536 45.155 1.13275 0.899693 1.15201 0.90453
73 7.25 0.989989 90.4346 1.02769 46.1131 0 0 1.00095 47.0626 0.917591 0.934668 0.929541 0.939959
74 7.35 0.990437 94.1969 0.985528 48.0421 0 0 1.01115 49.0431 0.950407 0.971901 0.751535 0.9694
75 7.45 1.00364 98.1136 0.987562 50.0279 0 0 1.01488 51.0855 0.850255 1.00612 1.03955 1.01125
76 7.55 1.02481 102.221 1.01591 52.126 0 0 1.00394 53.1603 1.00792 1.04779 1.13946 1.05834
77 7.65 1.00432 106.354 1.04115 54.3336 0 0 1.01534 55.3148 0.942699 1.08779 1.01561 1.10144
78 7.75 0.995149 110.556 1.02619 56.5667 1.6164 0.0677778 1.02972 57.5573 1.00452 1.13155 1.11215 1.14988
79 7.85 1.00361 114.905 1.03362 58.8744 0.14596 0.0740741 1.00367 59.7998 1.1015 1.18077 0.996562 1.19441
80 7.95 1.01065 119.396 0.976204 61.1097 0 0.0740741 1.01045 62.1153 0.945694 1.22411 0.973374 1.23902
81 8.05 1.00405 123.971 0.954725 63.3513 0 0.0740741 1.00144 64.4683 0.967626 1.26958 0.882764 1.28051
82 8.15 0.99833 128.634 1.0213 65.809 0 0.0740741 1.00386 66.8858 0.975745 1.31657 0.909379 1.3243
83 8.25 1.00447 133.441 0.994582 68.2616 0 0.0740741 0.999833 69.3532 0.993152 1.3656 0.834529 1.36549
84 8.35 0.995647 138.322 0.989289 70.7607 0 0.0740741 0.996411 71.8721 1.09069 1.42075 0.885976 1.41029
85 8.45 1.00938 143.389 0.972538 73.2766 0 0.0740741 0.987863 74.4295 1.10754 1.47809 0.964444 1.46023
86 8.55 1.02249 148.645 1.00463 75.9374 0.661136 0.107778 0.986399 77.044 1.06227 1.53439 0.984403 1.51241
87 8.65 1.00834 153.95 1.00523 78.6624 0.771814 0.148148 0.993646 79.7396 1.04902 1.59132 1.0172 1.5676
88 8.75 1.00145 159.341 1.00949 81.4627 0 0.148148 0.997035 82.5074 1.03695 1.64889 1.03879 1.62527
89 8.85 0.992262 164.805 1.00671 84.3195 1.33398 0.221111 1.00436 85.3595 0.95922 1.70336 1.06928 1.68601
90 8.95 0.992014 170.393 1.01713 87.2712 0.0199679 0.222222 0.998607 88.2598 1.01942 1.76258 1.13843 1.75214
91 9.05 0.990268 176.095 1.0015 90.2431 1.26916 0.294815 0.984078 91.1821 1.02088 1.82321 1.04085 1.81394
92 9.15 0.995635 181.956 0.98033 93.2167 0.562607 0.327778 0.992132 94.1938 1.1112 1.89068 0.982491 1.8736
93 9.25 0.98609 187.889 0.994462 96.2995 0.714207 0.37037 0.987307 97.2567 1.06071 1.95648 1.0874 1.94106
94 9.35 0.981678 193.923 0.997921 99.4603 2.26912 0.508889 1.0043 100.44 1.03084 2.02183 1.01724 2.00555
95 9.45 0.986553 200.118 1.03081 102.795 1.31839 0.591111 1.00903 103.707 1.01266 2.08741 0.924415 2.06541
96 9.55 0.991851 206.478 1.00466 106.115 1.18651 0.666667 1.00124 107.018 0.982363 2.15238 1.05397 2.13512
97 9.65 0.996856 213.005 1.00166 109.495 0 0.666667 1.01284 110.438 0.994784 2.21956 1.10495 2.20974
98 9.75 1.0091 219.75 1.00259 112.948 0 0.666667 1.00983 113.918 1.05014 2.29195 1.06698 2.28329
99 9.85 1.01006 226.64 0.998723 116.458 0.190678 0.67963 1.00894 117.468 1.05138 2.36592 1.02511 2.3554
100 9.95 1.00245 233.619 1.00245 120.054 0.884625 0.740741 1.00587 121.078 0.980623 2.43632 0.933534 2.42243
41000 100
1 0.05 0 0 0 0 0 0 0 0 0 0 0 0
2 0.15 0 0 0 0 0 0 0 0 0 0 0 0
3 0.25 0 0 0 0 0 0 0 0 0 0 0 0
4 0.35 0 0 0 0 0 0 0 0 0 0 0 0
5 0.45 0 0 0 0 0 0 0 0 0 0 0 0
6 0.55 0 0 0 0 0 0 0 0 0 0 0 0
7 0.65 0 0 0 0 0 0 0 0 0 0 0 0
8 0.75 0 0 0 0 0 0 0 0 0 0 0 0
9 0.85 0 0 0 0 0 0 0.0276057 0.000727377 0 0 0 0
10 0.95 0 0 0 0 0 0 25.3583 0.835115 0 0 0 0
11 1.05 0 0 0 0 0 0 4.0961 0.999717 0 0 0 0
12 1.15 0 0 0 0 0 0 0.00586278 1 0 0 0 0
13 1.25 0 0 0 0 0 0 0 1 0 0 0 0
14 1.35 0.0202142 0.00260405 0 0 0 0 0 1 0 0 0 0
15 1.45 1.67755 0.251852 0 0 0 0 0 1 0 0 0 0
16 1.55 3.59656 0.862409 0 0 0 0 0.0228732 1.002 0 0 0.556405 0.000974074
17 1.65 0.571629 0.972363 0 0 0 0 0.343345 1.03606 0 0 1.63719 0.00422222
18 1.75 0.129566 1.0004 0 0 0 0 0.817463 1.12728 0 0 8.58511 0.0233815
19 1.85 0.290852 1.07073 0 0 0 0 1.1535 1.27111 0 0 11.1547 0.0512
20 1.95 0.553924 1.21955 0 0 0 0 1.1163 1.42576 0 0 7.23477 0.0712444
21 2.05 0.792388 1.45482 0 0 0 0 0.986123 1.57674 0 0 1.49015 0.0758074
22 2.15 1.02772 1.79045 0 0 0 0 0.708568 1.69606 0 0 0.145187 0.0762963
23 2.25 1.20866 2.22274 0 0 0 0 0.537424 1.79518 0 0 0.377492 0.0776889
24 2.35 1.14145 2.66807 0 0 0 0 0.367527 1.86912 0.0118614 4.77281e-05 0.0221374 0.0777778
25 2.45 1.11188 3.13957 0.0152166 0.00332593 0 0 0.337714 1.94296 1.37501 0.00606147 0.125326 0.0783259
26 2.55 1.05675 3.62501 0.184249 0.0469407 0 0 0.33195 2.0216 6.32811 0.0360424 0.0406634 0.0785185
27 2.65 0.969341 4.10591 1.23387 0.36237 0 0 0.379535 2.11869 5.58112 0.0645972 0 0.0785185
28 2.75 0.890111 4.58144 2.18518 0.963933 0 0 0.501318 2.2568 2.23981 0.0769378 0 0.0785185
29 2.85 0.880464 5.08666 2.46626 1.69313 0 0 0.645579 2.44782 1.09241 0.0834021 0 0.0785185
30 2.95 0.847263 5.60753 2.19971 2.38994 0 0 0.895245 2.73163 0.68047 0.0877167 0 0.0785185
31 3.05 0.769567 6.11326 1.76791 2.98859 0 0 1.08654 3.09983 0.42591 0.0906033 0.0535552 0.0788815
32 3.15 0.798472 6.67295 1.40551 3.49623 0 0 1.30334 3.57093 0.605587 0.0949809 0.112729 0.0796963
33 3.25 0.839253 7.29916 1.09802 3.91839 0 0 1.36926 4.09778 0.326726 0.0974952 0.431198 0.0830148
34 3.35 0.902162 8.01438 0.924787 4.29617 0 0 1.32901 4.64108 0.292773 0.0998893 0.809027 0.0896296
35 3.45 0.950874 8.81389 0.831341 4.65635 0 0 1.28689 5.19904 0.449804 0.10379 1.5315 0.102911
36 3.55 1.04365 9.74301 0.767509 5.00843 0 0 1.21487 5.75675 0.495301 0.108337 2.65759 0.127311
37 3.65 1.08693 10.7659 0.777982 5.3857 0 0 1.16295 6.32112 0.61388 0.114296 1.6363 0.143193
38 3.75 1.08647 11.8452 0.806441 5.7985 0 0 1.12634 6.89809 0.579563 0.120233 0.859724 0.152
39 3.85 1.12321 13.0213 0.937095 6.3041 0 0 1.03169 7.45513 0.826667 0.12916 0.742571 0.160019
40 3.95 1.08089 14.2126 0.947028 6.84193 0 0 1.01821 8.03383 0.887464 0.139248 0.658481 0.167504
41 4.05 1.0698 15.4522 0.993758 7.43525 0 0 1.01977 8.64312 1.03045 0.151562 0.698616 0.175852
42 4.15 1.05736 16.7386 0.967928 8.04203 0 0 0.972671 9.25333 1.12795 0.165714 0.697522 0.184604
43 4.25 1.03028 18.0531 1.07759 8.75051 0 0 0.994826 9.90788 0.957254 0.17831 1.04109 0.198304
44 4.35 1.01496 19.4098 1.05109 9.47446 0 0 0.982087 10.5848 0.89951 0.19071 1.4309 0.21803
45 4.45 1.00447 20.8149 1.05849 10.2374 0 0 0.957022 11.2751 0.995939 0.205078 1.15072 0.23463
46 4.55 1.01645 22.3014 1.0271 11.0114 0 0 0.99882 12.0283 1.08453 0.221436 0.90342 0.248256
47 4.65 1.01276 23.8483 0.987332 11.7884 0 0 0.984605 12.8038 1.01757 0.237465 0.924979 0.262826
48 4.75 1.04201 25.509 1.05963 12.6587 0 0 1.02107 13.643 0.985973 0.253671 1.35916 0.285167
49 4.85 1.05529 27.2625 1.09707 13.598 0 0 1.0151 14.5128 1.07947 0.272171 1.17745 0.305344
50 4.95 1.03951 29.0617 0.952846 14.4478 0 0 0.99816 15.4037 1.15535 0.292793 0.613331 0.316293
51 5.05 0.991537 30.8479 0.964297 15.3429 0 0 0.990354 16.3237 0.988403 0.311157 1.15962 0.337837
52 5.15 0.993991 32.7102 1.02116 16.3287 0 0 0.990649 17.2807 0.943108 0.32938 0.853778 0.354333
