# Time-averaged data for fix 3
# TimeStep Number-of-rows
# Row c_myRDF[1] c_myRDF[2] c_myRDF[3] c_myRDF[4] c_myRDF[5] c_myRDF[6] c_myRDF[7] c_myRDF[8] c_myRDF[9] c_myRDF[10] c_myRDF[11] c_myRDF[12] c_myRDF[13]
200 100
60 5.95 0.99068 48.54 0.946281 25.7974 1.06858 0.790123 1.02937 26.8395 0.982907 1.43278 1.02134 1.45635
61 6.05 1.01157 51.0594 0.992584 27.141 1.03355 0.864198 1.01223 28.2106 1.11718 1.51385 1.08199 1.53487
62 6.15 0.980391 53.5824 1.01343 28.5586 1.00021 0.938272 1.00724 29.6204 0.937382 1.58414 1.01004 1.6106
63 6.25 0.980187 56.1877 1.00062 30.0041 0.322821 0.962963 0.980605 31.038 0.945254 1.65734 0.874546 1.67833
64 6.35 0.989253 58.9019 0.979273 31.4644 0.13766 0.973827 0.994069 32.5214 0.94852 1.73317 0.922262 1.75206
65 6.45 0.992161 61.7104 0.997199 32.9987 0.913698 1.04827 1.00361 34.0665 0.955473 1.81197 0.894472 1.82583
66 6.55 0.999171 64.6271 1.01085 34.6026 0.169127 1.06247 1.00876 35.6681 1.04751 1.90107 0.890498 1.90157
67 6.65 1.00511 67.6515 1.00338 36.2435 1.19731 1.16617 1.01117 37.3229 0.943611 1.98379 0.921401 1.98236
68 6.75 1.00828 70.7773 0.997798 37.9249 0.829234 1.24012 1.00476 39.0171 0.94007 2.06871 0.961957 2.06925
69 6.85 1.00358 73.9815 1.01178 39.6806 0.208304 1.25926 1.00242 40.7577 1.01148 2.16281 1.03362 2.1654
70 6.95 0.998516 77.2632 1.04464 41.5468 0.44496 1.30136 0.986963 42.522 0.953952 2.25416 0.91442 2.25297
71 7.05 0.999313 80.6427 1.02184 43.425 0.446482 1.34481 1.01929 44.3968 0.973378 2.35007 0.936469 2.34524
72 7.15 1.01284 84.1658 1.00806 45.3309 0.488435 1.3937 0.983335 46.2572 0.994319 2.45085 1.07051 2.45374
73 7.25 1.00931 87.7756 1.00645 47.2873 0.498021 1.44494 0.988753 48.1804 0.949855 2.54982 0.992739 2.55719
74 7.35 1.00678 91.4763 1.03177 49.3487 0.429347 1.49037 0.983386 50.1464 0.984908 2.65531 0.998651 2.66415
75 7.45 0.995183 95.2346 0.985037 51.3706 1.2337 1.62444 0.993121 52.1863 0.939045 2.75864 0.950915 2.76878
76 7.55 0.994165 99.0905 0.932688 53.3367 0.720177 1.70481 1.01561 54.3287 0.975068 2.86883 1.04199 2.88653
77 7.65 0.989205 103.03 0.976226 55.4496 1.365 1.86123 1.02964 56.5587 1.01975 2.98714 1.02539 3.0055
78 7.75 0.985337 107.056 0.999775 57.6704 0.772608 1.9521 0.994605 58.7694 1.13531 3.12233 1.02727 3.12782
79 7.85 0.994702 111.227 1.02004 59.995 0.76741 2.04469 0.997164 61.0434 1.05281 3.25095 1.03295 3.25401
80 7.95 1.00126 115.533 0.949093 62.2134 1.175 2.19012 0.993234 63.3665 1.08837 3.38732 0.955311 3.37372
81 8.05 0.992863 119.911 0.996426 64.6014 0.601482 2.26642 0.997904 65.7596 1.0351 3.5203 0.956212 3.49656
82 8.15 0.989544 124.383 1.00053 67.0592 1.02516 2.39975 0.999721 68.217 1.08574 3.66328 1.06625 3.63697
83 8.25 0.997058 129 0.993349 69.5595 0.520731 2.46914 0.99701 70.7283 0.990177 3.79688 1.0038 3.77241
84 8.35 1.00281 133.758 0.997203 72.1308 0.565919 2.54642 0.986187 73.2728 1.01111 3.93665 0.953013 3.90414
85 8.45 1.00471 138.639 0.998152 74.7666 0.514066 2.61827 0.996966 75.9072 1.0666 4.08763 0.987374 4.04392
86 8.55 1.00132 143.62 1.01495 77.5105 0.990023 2.76 0.990007 78.5855 1.01718 4.23505 1.12438 4.20687
87 8.65 1.00819 148.752 1.02538 80.3479 1.04001 2.91235 0.998898 81.3513 0.958923 4.37729 0.894255 4.33951
88 8.75 1.00365 153.981 1.00735 83.2001 0.751004 3.02494 0.998957 84.1817 0.990869 4.52768 1.00472 4.49202
89 8.85 1.0057 159.34 0.988263 86.0627 0.484526 3.09926 1.00346 87.0902 1.04745 4.69033 0.970486 4.64271
90 8.95 0.99996 164.79 1.01918 89.0819 1.1335 3.27704 0.987319 90.017 1.0267 4.85337 0.980208 4.79837
91 9.05 0.995517 170.338 1.00702 92.1321 1.49419 3.51667 0.986896 93.0082 0.929153 5.00424 0.959515 4.95417
92 9.15 1.00132 176.042 1.00695 95.2498 1.22904 3.71815 1.01031 96.1384 0.953772 5.16255 1.05914 5.12997
93 9.25 0.992975 181.823 0.994803 98.3977 1.08714 3.90025 1.01007 99.3367 0.996039 5.33151 0.929313 5.28761
94 9.35 0.992385 187.726 0.985561 101.584 1.04058 4.0784 0.998738 102.568 0.967963 5.49927 0.995025 5.46006
95 9.45 1.00022 193.804 0.982149 104.828 1.52793 4.34556 1.00634 105.894 0.979072 5.67261 0.972664 5.63226
96 9.55 0.99401 199.972 0.994872 108.183 0.735615 4.47691 1.01084 109.305 0.989734 5.85156 1.03437 5.81928
97 9.65 0.980624 206.186 1.00961 111.66 0.957419 4.65148 1.01025 112.787 0.998189 6.03584 0.97888 6
98 9.75 0.991574 212.6 1.01012 115.212 0.856991 4.81099 0.996591 116.293 1.01321 6.22679 1.02441 6.19307
99 9.85 1.00474 219.232 1.01353 118.848 0.480221 4.90222 0.984203 119.827 0.974693 6.41428 1.03842 6.3928
100 9.95 1.00873 226.027 0.975686 122.42 0.923397 5.08123 1.00064 123.493 1.00763 6.61205 0.978583 6.58487
48200 100
1 0.05 0 0 0 0 0 0 0 0 0 0 0 0
2 0.15 0 0 0 0 0 0 0 0 0 0 0 0
3 0.25 0 0 0 0 0 0 0 0 0 0 0 0
4 0.35 0 0 0 0 0 0 0 0 0 0 0 0
5 0.45 0 0 0 0 0 0 0 0 0 0 0 0
6 0.55 0 0 0 0 0 0 0 0 0 0 0 0
7 0.65 0 0 0 0 0 0 0 0 0 0 0 0
8 0.75 0 0 0 0 0 0 0 0 0 0 0 0
9 0.85 0 0 0 0 0 0 0.0266323 0.000713772 0 0 0 0
10 0.95 0 0 0 0 0 0 24.1576 0.809256 0 0 0 0
11 1.05 0 0 0 0 0 0 4.65091 0.99938 0 0 0 0
12 1.15 0 0 0 0 0 0 0.0126508 1 0 0 0 0
13 1.25 0 0 0 0 0 0 0 1 0 0 0 0
14 1.35 0.0129734 0.00161093 0 0 0 0 0 1 0 0 0 0
15 1.45 1.42495 0.205786 0 0 0 0 0 1 0 0 0 0
16 1.55 3.59739 0.794757 0 0 0 0 0.0221054 1.00197 0 0 0.456042 0.00217593
17 1.65 0.653367 0.915969 0 0 0 0 0.326505 1.03492 0 0 1.87701 0.0123214
18 1.75 0.13346 0.943819 0 0 0 0 0.743721 1.11933 0 0 6.20067 0.0500265
19 1.85 0.295646 1.01277 0 0 0 0 0.977524 1.24331 0 0 10.7325 0.12295
20 1.95 0.512578 1.14558 0 0 0 0 1.02672 1.388 0 0 6.83092 0.174517
21 2.05 0.80255 1.37538 0 0 0 0 0.944877 1.53515 0 0 2.4489 0.194947
22 2.15 1.0134 1.69455 0 0 0 0 0.79368 1.67111 0 0 1.1739 0.205721
23 2.25 1.13175 2.08493 0 0 0 0 0.588869 1.78158 0 0 0.86868 0.214451
24 2.35 1.20778 2.53936 0 0 0 0 0.463526 1.87643 0.0916771 0.00100503 0.574549 0.220751
25 2.45 1.1633 3.01511 0.00910258 0.00202381 0 0 0.438159 1.97389 1.29233 0.016406 0.519874 0.226944
26 2.55 1.0684 3.48844 0.198629 0.0498545 0 0 0.378625 2.06512 5.81208 0.0914275 0.146543 0.228836
27 2.65 0.99389 3.96398 1.13845 0.345919 0 0 0.425685 2.1759 5.35367 0.166061 0.0263118 0.229203
28 2.75 0.949506 4.45319 2.12246 0.940298 0 0 0.564049 2.33397 2.71318 0.206793 0.0196226 0.229497
29 2.85 0.910095 4.95683 2.40951 1.66502 0 0 0.716812 2.54971 1.68041 0.233885 0 0.229497
30 2.95 0.880694 5.47898 2.37235 2.42953 0 0 0.899463 2.83975 0.984415 0.250892 0 0.229497
31 3.05 0.87921 6.03619 2.07413 3.14399 0 0 1.11311 3.22344 0.765086 0.26502 0 0.229497
32 3.15 0.83456 6.60037 1.68916 3.76464 2.53852 0.0493827 1.25142 3.68356 0.561005 0.27607 0.112644 0.231716
33 3.25 0.88161 7.23478 1.26529 4.25951 0 0.0493827 1.38543 4.22578 0.389535 0.284238 0.234519 0.236634
34 3.35 0.91557 7.93478 0.926118 4.64437 0 0.0493827 1.37314 4.79677 0.40856 0.293339 0.52709 0.248376
35 3.45 0.943499 8.69985 0.821358 5.00636 1.05813 0.0740741 1.30014 5.37018 0.454509 0.304078 1.00622 0.272149
36 3.55 0.973016 9.53526 0.843835 5.40015 0 0.0740741 1.20767 5.93412 0.498672 0.316552 2.25115 0.328462
37 3.65 1.03367 10.4735 0.788452 5.78911 0 0.0740741 1.17046 6.5119 0.604706 0.332542 1.62957 0.371558
38 3.75 1.05925 11.4882 0.810794 6.2113 0.604193 0.0907407 1.10519 7.08777 0.576222 0.348625 1.05425 0.400985
39 3.85 1.08784 12.5867 0.816528 6.65945 0.276478 0.0987654 1.10782 7.69621 0.802193 0.372229 0.80623 0.424706
40 3.95 1.09453 13.7502 0.926905 7.19496 0 0.0987654 1.02452 8.28851 0.826603 0.39783 0.822044 0.450169
41 4.05 1.03865 14.9108 0.880712 7.72987 0 0.0987654 1.01362 8.90454 0.999422 0.430369 0.719617 0.473595
42 4.15 1.05491 16.1486 0.982926 8.35671 0 0.0987654 0.957268 9.51541 0.896693 0.461025 0.810545 0.501306
43 4.25 1.03911 17.4272 1.00678 9.03005 0 0.0987654 0.968019 10.1633 0.868305 0.492157 0.844859 0.531597
44 4.35 1.03919 18.7668 0.977263 9.71479 0 0.0987654 0.96236 10.838 0.899848 0.525956 1.21613 0.577275
45 4.45 1.02207 20.1456 0.984123 10.4364 0 0.0987654 0.996802 11.5694 0.975255 0.56429 1.437 0.63376
46 4.55 1.04233 21.6157 1.07462 11.2602 0.605329 0.123333 0.972894 12.3157 0.957745 0.603646 1.2988 0.687133
47 4.65 1.03851 23.1455 0.967578 12.0349 0.16296 0.130247 0.94977 13.0766 0.989117 0.6461 1.297 0.742798
48 4.75 0.998443 24.6801 0.95659 12.834 0.404839 0.148148 0.983283 13.8986 1.10523 0.695597 1.09498 0.791839
49 4.85 1.01483 26.3064 0.961464 13.6714 0.535438 0.17284 0.997373 14.7679 1.15435 0.749493 0.95874 0.836601
50 4.95 1.00634 27.9862 0.969289 14.5508 1.54207 0.246914 0.95384 15.6339 1.17827 0.8068 0.85155 0.878016
51 5.05 1.02551 29.7679 0.954014 15.4517 1.67898 0.330864 0.986399 16.5659 1.15727 0.865385 0.872408 0.922179
52 5.15 1.00583 31.5852 1.04637 16.4793 1.47209 0.407407 0.995894 17.5446 1.25327 0.931365 0.927888 0.971028
53 5.25 0.995515 33.4545 1.01817 17.5184 1.19737 0.472099 0.979163 18.5446 1.02284 0.987323 0.987127 1.02503
54 5.35 0.998605 35.4017 1.03054 18.6106 2.18919 0.594938 1.01825 19.6245 1.07973 1.04867 1.02952 1.08353
55 5.45 0.980851 37.3864 1.0639 19.7807 0.50265 0.624198 0.997898 20.7227 1.17031 1.11766 0.700446 1.12482
56 5.55 0.982889 39.4489 1.01336 20.9365 0.294266 0.641975 0.988025 21.8503 0.99891 1.17874 0.960579 1.18355
57 5.65 0.999385 41.6223 0.996296 22.1141 0.519049 0.674444 1.0027 23.0363 0.950296 1.23896 1.04364 1.24968
58 5.75 0.998222 43.8706 1.00717 23.3471 0.260736 0.691358 1.01129 24.2752 1.00945 1.3052 0.864482 1.30642
59 5.85 0.983105 46.1627 0.961723 24.5658 0.213589 0.705679 1.0017 25.5453 0.959784 1.3704 1.02597 1.3761
60 5.95 1.00014 48.5747 0.98343 25.8549 0.988985 0.774321 0.998534 26.8551 0.995198 1.44033 1.17066 1.45837
61 6.05 0.998957 51.0657 1.01984 27.2371 1.41069 0.875556 1.00905 28.2236 1.02958 1.51513 1.05505 1.53502
62 6.15 0.988671 53.6131 0.958794 28.5799 0.845877 0.938272 1.00435 29.631 0.941873 1.58584 1.01948 1.61156
63 6.25 0.975073 56.2079 0.977034 29.993 0.322433 0.962963 0.998954 31.0769 0.970216 1.66107 0.909974 1.68212
64 6.35 0.997829 58.9489 0.988964 31.4696 0.313689 0.987778 1.01008 32.5859 0.976599 1.73923 0.909662 1.75492
65 6.45 1.01239 61.8181 0.987405 32.9906 0.906951 1.06173 1.00395 34.1335 0.933069 1.81628 0.847072 1.82487
66 6.55 1.00247 64.748 1.00545 34.5878 0.0703999 1.06765 0.98737 35.703 1.01988 1.90313 0.956141 1.90629
67 6.65 1.00866 67.7867 1.04335 36.2962 0.793246 1.13642 0.99302 37.3301 0.976713 1.98887 1.03367 1.99703
68 6.75 0.994722 70.8743 0.997796 37.9796 1.26203 1.24914 1.00346 39.0241 0.953812 2.07513 0.895819 2.07805
69 6.85 0.985156 74.0233 1.04267 39.7911 0.109964 1.25926 1.0054 40.772 0.959513 2.16449 0.981457 2.16945
70 6.95 0.992221 77.2883 1.03321 41.639 0.569711 1.31321 1.00537 42.5713 0.913356 2.25206 0.963855 2.26186
71 7.05 0.995953 80.6605 1.01067 43.499 0.459974 1.35802 0.999639 44.4122 0.997877 2.35051 0.912735 2.35191
72 7.15 1.00156 84.1486 1.0079 45.4068 0.492741 1.40741 0.992248 46.2917 0.954598 2.44737 1.02815 2.45624
73 7.25 1.0064 87.7523 0.9963 47.3459 0.239621 1.4321 1.00224 48.2436 0.940269 2.54547 0.982726 2.55877
74 7.35 1.0124 91.4781 1.01274 49.3716 0.502415 1.48531 0.990734 50.2267 1.04541 2.65758 1.01086 2.66716
75 7.45 0.990768 95.2242 0.969783 51.3646 1.12895 1.60815 1.00049 52.2841 1.00443 2.76823 0.914686 2.76793
76 7.55 0.999191 99.1044 0.94523 53.3597 0.976599 1.71728 0.997854 54.3916 0.968351 2.87779 1.01288 2.88253
77 7.65 1.00067 103.094 0.994067 55.5137 1.55715 1.89593 1.00123 56.5626 1.07355 3.0025 1.03238 3.00245
78 7.75 0.993239 107.158 1.00521 57.7492 0.562974 1.96222 1.00131 58.7909 1.08736 3.13213 1.0868 3.13202
79 7.85 1.00156 111.362 0.98947 60.0069 0.93705 2.07543 0.997714 61.0689 1.04519 3.25997 1.03399 3.25849
80 7.95 0.994388 115.644 0.968138 62.2726 0.896955 2.18654 0.998622 63.4074 1.0469 3.3913 0.963579 3.37937
81 8.05 1.00058 120.061 1.02174 64.7242 0.84246 2.29358 1.00918 65.8305 1.03398 3.5243 1.00881 3.50913
82 8.15 0.988422 124.533 0.993115 67.1666 0.589794 2.37037 0.999796 68.291 1.07683 3.66627 0.953545 3.63485
83 8.25 0.996763 129.155 0.981543 69.6403 0.831735 2.48136 1.013 70.8456 1.07648 3.8117 1.0317 3.77423
84 8.35 0.993294 133.873 1.00237 72.228 0.627796 2.56716 0.982121 73.3827 1.02104 3.95301 1.00678 3.91356
85 8.45 0.999553 138.735 0.985801 74.8343 0.29364 2.60827 0.991869 76.0068 0.943434 4.08671 1.00008 4.0553
86 8.55 1.01555 143.792 1.0137 77.5781 1.62717 2.84148 0.983988 78.672 1.03984 4.2376 1.02382 4.20385
87 8.65 1.01233 148.952 1.04273 80.4669 0.49176 2.91358 0.994063 81.4278 0.989081 4.38449 0.962391 4.34678
88 8.75 1.00264 154.182 1.00476 83.3153 0.795293 3.03296 0.997704 84.258 0.921917 4.52459 1.01523 4.50106
89 8.85 1.01686 159.608 1.00225 86.2219 0.854634 3.1642 1.0094 87.1873 0.981183 4.67713 1.01576 4.65897
90 8.95 0.998683 165.057 0.999405 89.186 0.86488 3.3 1.00892 90.1817 1.04829 4.84379 0.926881 4.80635
91 9.05 0.994037 170.603 1.01437 92.2622 1.47473 3.53679 0.989364 93.184 0.974987 5.0023 0.95915 4.96228
92 9.15 0.994146 176.273 1.0022 95.369 1.24195 3.74062 0.996354 96.2747 1.00953 5.17007 1.09471 5.14419
93 9.25 0.987931 182.032 0.982436 98.4814 0.948723 3.89975 1.00412 99.4579 0.979426 5.3364 0.93988 5.30382
94 9.35 1.0092 188.042 1.00497 101.735 1.15263 4.09728 1.00088 102.7 0.991676 5.50849 0.96699 5.47161
95 9.45 1.00361 194.148 0.981019 104.978 1.09306 4.28864 1.0011 106.012 1.00026 5.68579 1.0014 5.64911
96 9.55 0.985228 200.269 1.00169 108.361 1.15436 4.49506 1.00919 109.423 0.985669 5.86422 0.976386 5.82587
97 9.65 0.979031 206.48 1.02019 111.879 0.689279 4.62086 1.0086 112.902 0.99312 6.04778 0.98392 6.00773
98 9.75 0.99557 212.927 0.987275 115.354 1.08044 4.82222 0.999775 116.424 0.964085 6.2297 1.00044 6.1965
99 9.85 1.00375 219.561 0.991343 118.915 0.666564 4.94901 0.992683 119.992 0.98517 6.41942 0.989685 6.38709
100 9.95 0.997275 226.287 0.998538 122.575 0.9433 5.1321 0.998303 123.654 0.983184 6.61262 1.01392 6.58634
48400 100
1 0.05 0 0 0 0 0 0 0 0 0 0 0 0
2 0.15 0 0 0 0 0 0 0 0 0 0 0 0
3 0.25 0 0 0 0 0 0 0 0 0 0 0 0
4 0.35 0 0 0 0 0 0 0 0 0 0 0 0
5 0.45 0 0 0 0 0 0 0 0 0 0 0 0
6 0.55 0 0 0 0 0 0 0 0 0 0 0 0
7 0.65 0 0 0 0 0 0 0 0 0 0 0 0
8 0.75 0 0 0 0 0 0 0 0 0 0 0 0
9 0.85 0 0 0 0 0 0 0.0220401 0.000589716 0 0 0 0
10 0.95 0 0 0 0 0 0 24.261 0.811271 0 0 0 0
11 1.05 0 0 0 0 0 0 4.59635 0.998855 0 0 0 0
12 1.15 0 0 0 0 0 0 0.0233853 1 0 0 0 0
13 1.25 0 0 0 0 0 0 0 1 0 0 0 0
14 1.35 0.016705 0.0020712 0 0 0 0 0 1 0 0 0 0
15 1.45 1.43679 0.207609 0 0 0 0 0 1 0 0 0 0
16 1.55 3.61721 0.798864 0 0 0 0 0.0250357 1.00223 0 0 0.436737 0.00208003
17 1.65 0.63675 0.916793 0 0 0 0 0.30976 1.03343 0 0 1.90974 0.0123876
18 1.75 0.123059 0.942434 0 0 0 0 0.749461 1.11836 0 0 6.38393 0.0511409
19 1.85 0.287148 1.00929 0 0 0 0 1.01034 1.2463 0 0 9.55418 0.115956
20 1.95 0.523028 1.14459 0 0 0 0 1.031 1.39135 0 0 7.50086 0.172487
21 2.05 0.773546 1.36573 0 0 0 0 0.935803 1.53685 0 0 2.69419 0.194927
22 2.15 1.03124 1.68999 0 0 0 0 0.752987 1.66563 0 0 1.27996 0.206653
23 2.25 1.14879 2.0856 0 0 0 0 0.584643 1.77513 0.00519264 5.21395e-05 0.797573 0.214656
24 2.35 1.18111 2.52928 0 0 0 0 0.470004 1.87115 0.0356453 0.000442287 0.579094 0.220995
25 2.45 1.13167 2.99135 0.0138928 0.00308201 0 0 0.428708 1.96636 1.25026 0.0153182 0.511239 0.227077
26 2.55 1.09629 3.47625 0.203141 0.0519246 0 0 0.383288 2.05856 5.8492 0.0906994 0.156558 0.229094
27 2.65 1.00102 3.9544 1.09136 0.335291 0 0 0.438009 2.17236 5.2267 0.163443 0.0289936 0.229497
28 2.75 0.964851 4.45071 2.07195 0.91459 0 0 0.5878 2.33681 2.92696 0.207309 0 0.229497
29 2.85 0.900967 4.94849 2.45072 1.65052 0 0 0.706402 2.54908 1.62629 0.233488 0 0.229497
30 2.95 0.872827 5.46515 2.41896 2.42876 0 0 0.886524 2.83448 1.18615 0.253945 0 0.229497
31 3.05 0.852845 6.00477 2.11064 3.15462 1.95284 0.0355556 1.11917 3.21964 0.737832 0.267548 0.0112912 0.229706
32 3.15 0.844327 6.57461 1.59448 3.73951 0.711835 0.0493827 1.30298 3.69794 0.480921 0.277005 0.1692 0.233032
33 3.25 0.884719 7.21023 1.25359 4.22901 0 0.0493827 1.32719 4.21652 0.39254 0.285221 0.149107 0.236154
34 3.35 0.930686 7.92062 0.97647 4.63414 0 0.0493827 1.33659 4.77142 0.441473 0.29504 0.549963 0.248386
35 3.45 0.952395 8.69166 0.86009 5.01258 1.05986 0.0740741 1.28558 5.33747 0.413923 0.304804 1.01818 0.272404
36 3.55 0.967341 9.52087 0.806017 5.38812 0 0.0740741 1.22202 5.90718 0.365406 0.31393 2.00207 0.322407
37 3.65 1.03026 10.4544 0.823143 5.79352 0.426053 0.0851852 1.1827 6.49006 0.459943 0.326073 1.78204 0.369458
38 3.75 1.08797 11.495 0.799355 6.20907 0.493439 0.0987654 1.12343 7.07448 0.561613 0.341724 1.0765 0.399454
39 3.85 1.07623 12.58 0.806104 6.65079 0 0.0987654 1.12324 7.69038 0.820679 0.365834 0.83751 0.424058
40 3.95 1.10018 13.7476 0.920012 7.18146 0 0.0987654 1.01478 8.27609 0.850492 0.392132 0.922553 0.452583
41 4.05 1.07575 14.9477 0.88708 7.71935 0 0.0987654 0.990976 8.87738 0.918739 0.421994 0.645825 0.473575
42 4.15 1.03322 16.158 0.943989 8.32037 0 0.0987654 0.979347 9.50133 0.943508 0.454196 0.845042 0.502417
43 4.25 1.00664 17.3947 1.01847 9.00046 0 0.0987654 0.973888 10.1521 0.979923 0.489274 0.968356 0.53708
44 4.35 1.02651 18.7158 1.0225 9.71571 0 0.0987654 0.963009 10.8261 0.954518 0.525067 1.01953 0.575314
45 4.45 1.01432 20.082 0.974689 10.4292 0 0.0987654 0.996641 11.5562 0.897482 0.560289 1.38341 0.629603
46 4.55 1.04796 21.5576 1.01886 11.209 0 0.0987654 0.987517 12.3125 0.987073 0.600786 1.28183 0.682192
47 4.65 1.02606 23.0666 1.01979 12.0242 1.16687 0.148148 0.982472 13.0983 1.16891 0.650872 1.37102 0.740939
48 4.75 1.04418 24.6689 0.973019 12.8357 0 0.148148 0.957373 13.8974 1.06938 0.698686 1.07284 0.788909
49 4.85 1.01428 26.2917 0.901236 13.6194 0.536312 0.17284 0.947239 14.7216 1.06275 0.748225 1.00187 0.835608
50 4.95 1.00349 27.964 0.998058 14.5234 1.91244 0.264568 0.963583 15.595 1.15302 0.804214 0.839747 0.876386
51 5.05 1.01571 29.7258 0.950832 15.4199 1.37515 0.33321 1.00712 16.5451 1.23202 0.86648 0.892976 0.921515
52 5.15 1.01564 31.5579 1.04404 16.4435 1.21554 0.396296 0.994276 17.5206 1.17496 0.928234 0.889735 0.96828
53 5.25 0.988583 33.4111 1.04988 17.5132 1.46684 0.475432 0.99121 18.5312 1.10798 0.98875 1.02308 1.02416
54 5.35 0.984685 35.328 1.05502 18.6296 2.53227 0.617284 0.98472 19.5739 1.11953 1.05225 1.02955 1.08256
55 5.45 0.988637 37.3253 1.01003 19.7386 0 0.617284 0.999058 20.6716 1.06411 1.11489 0.817087 1.13065
56 5.55 0.982304 39.3832 1.00667 20.8849 0.204672 0.62963 0.988769 21.7982 0.976171 1.17448 0.879887 1.18436
57 5.65 0.997191 41.5483 1.04357 22.1163 0.197701 0.641975 1.01655 22.9986 1.03271 1.23981 1.04528 1.25049
58 5.75 0.992394 43.7799 0.958056 23.2873 0.635386 0.683086 1.00669 24.2299 1.0256 1.307 0.93521 1.31176
59 5.85 0.97472 46.0486 0.977395 24.5238 0.12891 0.691728 0.999984 25.4958 0.969052 1.37272 0.966825 1.37733
60 5.95 0.983218 48.4161 0.977402 25.803 0.969082 0.758889 1.01152 26.8205 0.964897 1.44042 1.08941 1.45376
61 6.05 1.01315 50.9383 1.01402 27.1751 1.81486 0.888889 1.00428 28.1802 0.909156 1.50636 1.05823 1.53052
62 6.15 0.986736 53.4766 1.00479 28.5799 0.478412 0.924321 0.992032 29.5682 1.01268 1.58226 1.02646 1.60745
63 6.25 0.982418 56.0867 0.94395 29.943 0.660487 0.974815 1.0036 31.0184 1.05259 1.66374 0.952031 1.68115
64 6.35 0.999421 58.8275 0.969902 31.3888 0.475736 1.01235 1.00715 32.5206 0.900568 1.7357 0.854578 1.74944
65 6.45 0.997923 61.6512 1.0017 32.9293 0.606482 1.06173 0.99596 34.0534 0.935838 1.81286 0.909161 1.82439
66 6.55 1.00503 64.5838 1.01189 34.5342 0.302822 1.08716 0.993925 35.6307 1.00644 1.89843 0.988162 1.9084
67 6.65 1.00627 67.6104 1.01209 36.1887 0.847319 1.16049 0.998705 37.2645 0.98201 1.98449 0.973884 1.99375
68 6.75 1.00692 70.7307 1.07085 37.9923 0.351551 1.19185 0.990427 38.9338 0.921807 2.06771 0.946277 2.07919
69 6.85 1.00405 73.935 1.02743 39.7745 0.795825 1.26494 1.00294 40.6746 0.927321 2.15394 0.896577 2.16256
70 6.95 0.995249 77.2045 1.0059 41.5706 0.628049 1.32432 0.992102 42.4473 0.925128 2.24249 1.0096 2.2592
71 7.05 1.00148 80.59 1.00118 43.4101 0.346644 1.35802 0.994937 44.2765 1.00742 2.34172 0.972415 2.35497
72 7.15 0.976874 83.9866 1.00035 45.3006 0.32064 1.39012 1.02011 46.2056 1.08584 2.45173 0.963995 2.45264
73 7.25 0.998975 87.5579 1.01495 47.2727 0.619408 1.45383 1.01871 48.1864 0.954767 2.55118 0.980583 2.55477
74 7.35 1.00604 91.2543 0.982493 49.2348 0.0629319 1.46049 1.01234 50.2094 0.974579 2.65551 0.948262 2.65629
75 7.45 1.01349 95.0801 0.971434 51.228 1.12162 1.58235 0.986596 52.235 1.0028 2.7658 0.975179 2.76355
76 7.55 0.991599 98.9244 0.965275 53.262 1.32802 1.73049 0.989679 54.3218 1.00717 2.87958 0.979706 2.87422
77 7.65 1.00394 102.92 0.977507 55.3767 0.809302 1.82321 0.990314 56.4657 1.05283 3.00168 1.03557 2.99432
78 7.75 0.993209 106.978 1.01318 57.6263 1.29596 1.97556 1.00085 58.6893 1.07125 3.12918 1.08257 3.12317
79 7.85 1.00524 111.191 0.970498 59.837 1.04425 2.10148 0.987339 60.94 1.0403 3.25622 1.02304 3.2481
80 7.95 0.987783 115.437 1.00341 62.1814 0.515008 2.16519 1.00456 63.2886 1.02453 3.38453 0.976303 3.37038
81 8.05 0.998405 119.837 1.02908 64.6466 1.21871 2.31975 1.00476 65.6971 1.05309 3.51977 1.04887 3.50507
82 8.15 1.00886 124.395 0.98607 67.0678 0.364663 2.36716 1.00948 68.1775 1.11189 3.66612 0.95924 3.63133
83 8.25 0.999497 129.022 0.990727 69.5605 0.77559 2.47049 0.999235 70.6932 0.986893 3.79923 0.99479 3.7655
84 8.35 0.99496 133.74 0.98307 72.0943 0.713965 2.5679 0.988934 73.2438 1.00935 3.93869 1.02944 3.90774
85 8.45 0.989024 138.543 0.995331 74.7215 0.378775 2.62086 0.991701 75.8632 0.976248 4.07683 1.01995 4.05206
86 8.55 1.00026 143.516 1.01471 77.4637 1.32274 2.81012 0.989685 78.5394 1.02201 4.22488 0.9471 4.18926
87 8.65 1.00448 148.628 1.0196 80.2838 0.728412 2.91679 0.998797 81.3039 0.988083 4.37139 1.03115 4.34215
88 8.75 1.01401 153.908 1.02349 83.1805 1.04815 3.07383 1.00764 84.1576 0.944114 4.51463 1.00009 4.49389
89 8.85 1.00998 159.288 1.00805 86.0992 0.963188 3.22148 0.99888 87.0516 1.02202 4.67326 1.0043 4.64976
90 8.95 1.00354 164.755 0.99853 89.0559 0.807091 3.34802 1.01056 90.046 0.977016 4.82835 0.938445 4.79873
91 9.05 0.992946 170.286 1.00977 92.1131 1.05973 3.5179 1.00004 93.0757 1.02348 4.99446 0.991463 4.95965
92 9.15 0.990345 175.925 1.00734 95.2308 1.36745 3.74198 0.993887 96.1538 1.06363 5.17092 1.12298 5.14596
