# Time-averaged data for fix 3
# TimeStep Number-of-rows
# Row c_myRDF[1] c_myRDF[2] c_myRDF[3] c_myRDF[4] c_myRDF[5] c_myRDF[6] c_myRDF[7] c_myRDF[8] c_myRDF[9] c_myRDF[10] c_myRDF[11] c_myRDF[12] c_myRDF[13]
200 100
60 5.95 1.01027 47.3525 0.954654 24.4595 1.45403 0.510926 1.00433 25.5651 0.981941 0.95312 0.988097 0.977596
61 6.05 1.00127 49.7623 0.957919 25.681 0.944647 0.555556 0.999182 26.8401 1.04561 1.00347 0.891173 1.02051
62 6.15 0.997664 52.2435 1.0318 27.0405 0 0.555556 1.00398 28.1639 0.943 1.05039 0.861792 1.06339
63 6.25 0.996048 54.8018 1.00275 28.4052 2.66931 0.690185 0.994082 29.5176 0.996376 1.1016 0.982337 1.11387
64 6.35 0.989454 57.4252 0.994513 29.8022 2.45405 0.817963 0.963098 30.8715 1.00416 1.15486 0.926431 1.16302
65 6.45 0.9853 60.1205 0.984225 31.2287 0.631013 0.851852 0.980501 32.2936 0.922841 1.20537 0.86394 1.2103
66 6.55 0.989192 62.911 1.00343 32.7284 0 0.851852 0.99665 33.7843 0.883569 1.25524 0.884526 1.26022
67 6.65 1.00766 65.8411 0.985353 34.2465 0 0.851852 0.982061 35.2983 0.960734 1.31114 1.00379 1.31862
68 6.75 0.995689 68.8241 1.01066 35.8507 0 0.851852 0.987532 36.8669 0.948354 1.36798 1.11119 1.38523
69 6.85 0.987216 71.8699 0.960372 37.4206 0 0.851852 0.97303 38.4586 0.915219 1.42447 1.08593 1.45226
70 6.95 0.978807 74.9787 0.995281 39.0954 1.68045 0.956667 0.995799 40.1355 0.951604 1.48494 0.934881 1.51167
71 7.05 1.00207 78.2535 1.04282 40.9011 0.225147 0.971111 0.993424 41.8568 0.90639 1.54421 1.07976 1.58227
72 7.15 0.985977 81.5679 1.0288 42.7334 0.437726 1 1.01301 43.6623 0.97235 1.60961 1.01902 1.6508
73 7.25 0.989553 84.9879 0.987795 44.5422 0.982175 1.06667 1.0069 45.5074 1.02916 1.68077 0.86116 1.71035
74 7.35 1.0076 88.5671 1.02009 46.4621 0.106316 1.07407 1.01584 47.4205 1.00224 1.752 0.989639 1.78068
75 7.45 0.989548 92.1784 0.962626 48.3233 0.516815 1.11111 0.998455 49.3525 1.07484 1.83048 1.00479 1.85405
76 7.55 1.00388 95.9411 1.0371 50.3829 0.875351 1.17556 1.00736 51.3543 1.14716 1.9165 1.03579 1.93172
77 7.65 1.00976 99.8266 0.987185 52.3955 0.664037 1.22574 1.01994 53.4352 1.04078 1.99663 1.02539 2.01067
78 7.75 0.978513 103.691 1.01258 54.5143 1.53286 1.34463 1.00579 55.5413 1.07292 2.08141 1.24014 2.10866
79 7.85 0.978796 107.657 1.019 56.7019 0.789496 1.40741 1.00584 57.7021 1.04119 2.16581 0.975545 2.18774
80 7.95 1.0042 111.83 1.00393 58.9124 0.453852 1.44444 1.01602 59.9408 1.0484 2.25299 1.00951 2.27168
81 8.05 1.00897 116.129 1.0094 61.1912 0.442646 1.48148 0.979523 62.1536 1.03986 2.34164 1.00437 2.3573
82 8.15 1.00641 120.525 0.987396 63.476 0 1.48148 0.998517 64.4658 0.969479 2.42635 0.85332 2.43186
83 8.25 1.00313 125.014 0.977377 65.7935 0.231621 1.50185 0.981335 66.7943 1.01896 2.51759 0.918782 2.51413
84 8.35 1.00163 129.606 0.970992 68.152 0.596716 1.55556 0.960884 69.1299 1.05671 2.61451 0.974479 2.60352
85 8.45 0.98604 134.236 0.971716 70.5692 0.548377 1.60611 0.984826 71.5814 1.05444 2.71356 1.06484 2.70354
86 8.55 0.988264 138.986 0.983265 73.0732 1.3025 1.72907 1.00111 74.1327 0.964129 2.80628 1.0582 2.8053
87 8.65 0.997522 143.894 0.971849 75.6065 0.120979 1.74074 1.00063 76.7428 0.983796 2.90312 0.993742 2.90312
88 8.75 1.00105 148.933 1.01478 78.3132 0.0374056 1.74444 0.988428 79.3811 1.06421 3.01031 0.862601 2.99
89 8.85 1.01132 154.141 1.01516 81.0831 0.695911 1.81481 0.985874 82.073 1.01408 3.1148 0.907315 3.08349
90 8.95 0.98965 159.354 0.975802 83.8062 0.716199 1.88889 0.990762 84.8397 1.01948 3.22223 0.972585 3.18598
91 9.05 0.974552 164.602 1.01148 86.6922 0.0314475 1.89222 0.99501 87.6808 1.00396 3.3304 1.02967 3.29693
92 9.15 0.990456 170.054 0.998565 89.6047 0.979892 1.99815 1.00015 90.5999 0.942824 3.43424 0.966295 3.40335
93 9.25 1.00131 175.688 0.99808 92.5798 0.352071 2.03704 0.998296 93.5777 0.952363 3.54144 1.04718 3.52123
94 9.35 0.997767 181.423 0.990955 95.5979 0.495316 2.09296 0.997888 96.619 0.952638 3.651 1.0217 3.63873
95 9.45 1.00587 187.33 0.990226 98.6785 0.788667 2.18389 0.99985 99.7318 1.03746 3.77289 1.00546 3.75686
96 9.55 1.00396 193.35 0.988746 101.82 1.15415 2.31981 1.00725 102.934 1.03736 3.89735 0.985875 3.87514
97 9.65 0.997623 199.459 1.00719 105.088 0.934864 2.43222 0.996436 106.169 1.037 4.02439 0.975426 3.99463
98 9.75 0.989046 205.641 1.00765 108.425 0.395435 2.48074 1.00685 109.506 1.00019 4.14947 0.980348 4.11724
99 9.85 0.980958 211.899 1.01023 111.839 0.515793 2.54537 1.00883 112.918 0.981464 4.27474 0.978343 4.24211
100 9.95 0.981369 218.287 0.989235 115.251 0.389773 2.59519 1.00097 116.373 1.02527 4.40828 0.999163 4.37224
35800 100
1 0.05 0 0 0 0 0 0 0 0 0 0 0 0
2 0.15 0 0 0 0 0 0 0 0 0 0 0 0
3 0.25 0 0 0 0 0 0 0 0 0 0 0 0
4 0.35 0 0 0 0 0 0 0 0 0 0 0 0
5 0.45 0 0 0 0 0 0 0 0 0 0 0 0
6 0.55 0 0 0 0 0 0 0 0 0 0 0 0
7 0.65 0 0 0 0 0 0 0 0 0 0 0 0
8 0.75 0 0 0 0 0 0 0 0 0 0 0 0
9 0.85 0 0 0 0 0 0 0.0252557 0.000637037 0 0 0 0
10 0.95 0 0 0 0 0 0 26.5564 0.836848 0 0 0 0
11 1.05 0 0 0 0 0 0 4.23895 0.999863 0 0 0 0
12 1.15 0 0 0 0 0 0 0.00297172 1 0 0 0 0
13 1.25 0 0 0 0 0 0 0 1 0 0 0 0
14 1.35 0.0150105 0.0018 0 0 0 0 0 1 0 0 0 0
15 1.45 1.68872 0.23533 0 0 0 0 0 1 0 0 0.0543553 0.000150245
16 1.55 3.81508 0.838122 0 0 0 0 0.0283818 1.00238 0 0 0.259617 0.000971349
17 1.65 0.594533 0.944567 0 0 0 0 0.307662 1.03159 0 0 3.00403 0.0117331
18 1.75 0.10691 0.9661 0 0 0 0 0.766629 1.11345 0 0 7.16746 0.040615
19 1.85 0.308783 1.0356 0 0 0 0 1.025 1.23576 0 0 12.9742 0.0990356
20 1.95 0.496303 1.1597 0 0 0 0 1.13306 1.38598 0 0 6.22016 0.130154
21 2.05 0.795823 1.37962 0 0 0 0 0.958033 1.52634 0 0 2.28465 0.142785
22 2.15 1.04093 1.69601 0 0 0 0 0.859615 1.66487 0 0 0.192555 0.143955
23 2.25 1.18567 2.09071 0 0 0 0 0.606997 1.77201 0 0 0.0954724 0.144591
24 2.35 1.14407 2.50616 0 0 0 0 0.455627 1.85972 0.127668 0.000927778 0.201037 0.146052
25 2.45 1.15477 2.96193 0.00855444 0.00178896 0 0 0.368674 1.93687 2.08628 0.0174037 0.141156 0.147166
26 2.55 1.13859 3.44874 0.185775 0.0438784 0 0 0.334369 2.01267 6.59779 0.0738444 0.218102 0.149032
27 2.65 1.04838 3.93282 1.06026 0.303277 0 0 0.415081 2.11429 5.57309 0.12533 0.0556068 0.149546
28 2.75 1.01382 4.43695 2.08359 0.852215 0 0 0.546361 2.25833 2.46582 0.149859 0 0.149546
29 2.85 0.925729 4.93133 2.46489 1.54968 0 0 0.700272 2.45663 1.25399 0.163257 0 0.149546
30 2.95 0.879748 5.43473 2.48145 2.30196 0 0 0.918682 2.73533 0.664977 0.17087 0 0.149546
31 3.05 0.840155 5.9486 2.11717 2.98805 0 0 1.09652 3.09093 0.452004 0.176402 0.0445447 0.150091
32 3.15 0.842591 6.49831 1.69188 3.57287 0 0 1.31845 3.54698 0.40282 0.181659 0.378214 0.155028
33 3.25 0.850336 7.08885 1.20215 4.01519 0 0 1.41586 4.06833 0.386582 0.187031 0.411874 0.160751
34 3.35 0.936528 7.77989 0.870438 4.35547 0 0 1.36816 4.60357 0.355034 0.192272 0.485218 0.167914
35 3.45 0.992305 8.55645 0.82913 4.69925 0 0 1.31964 5.1511 0.35708 0.197863 1.3732 0.189416
36 3.55 1.03573 9.41465 0.777711 5.04067 0 0 1.26564 5.70712 0.429791 0.204989 2.7243 0.234581
37 3.65 1.04978 10.3342 0.784692 5.40484 0 0 1.15908 6.24542 0.542825 0.214502 1.7177 0.264682
38 3.75 1.06441 11.3183 0.884944 5.83836 0 0 1.13558 6.8021 0.701763 0.227483 1.17172 0.286356
39 3.85 1.1175 12.4074 0.89003 6.29792 0 0 1.07687 7.35851 0.731147 0.241739 0.665132 0.299326
40 3.95 1.10104 13.5369 0.931951 6.80444 0 0 1.06311 7.93674 0.923388 0.260691 0.433669 0.308225
41 4.05 1.0654 14.6858 0.942467 7.34294 0 0 1.02131 8.52069 1.19117 0.286393 0.313357 0.314986
42 4.15 1.08957 15.9196 0.886379 7.87472 0 0 0.963639 9.09922 1.11078 0.311557 0.694383 0.33072
43 4.25 1.0397 17.1543 1.01741 8.51488 0 0 0.97212 9.71131 1.00342 0.335398 0.938401 0.353015
44 4.35 1.03005 18.4358 1.01848 9.18623 0 0 0.956171 10.342 0.9435 0.358883 1.23922 0.383861
45 4.45 1.02159 19.7658 1.00722 9.88101 0 0 0.980838 11.0191 0.91407 0.382694 1.16158 0.414119
46 4.55 1.01732 21.1505 0.986861 10.5927 0 0 0.985758 11.7305 0.926192 0.407919 1.34556 0.450765
47 4.65 1.01873 22.5988 1.07245 11.4005 0 0 0.998644 12.4832 1.10808 0.439433 1.59599 0.496157
48 4.75 1.01918 24.1107 1.05092 12.2264 0 0 0.995375 13.266 1.05743 0.470819 1.04024 0.52703
49 4.85 1.0285 25.7012 1.06938 13.1027 1.64059 0.0498148 0.987215 14.0755 0.982779 0.501226 1.09137 0.5608
50 4.95 1.02928 27.3594 0.987927 13.9459 0.766621 0.0740741 0.998504 14.9284 1.13552 0.537826 1.09247 0.59601
51 5.05 1.02731 29.0818 0.99376 14.8287 2.24978 0.148148 1.01075 15.8269 1.18698 0.577644 1.00728 0.629801
52 5.15 1.03648 30.8892 0.994117 15.7472 0 0.148148 0.981659 16.7345 1.11689 0.616611 0.785617 0.657208
53 5.25 1.02021 32.738 1.0336 16.7395 2.25353 0.228333 1.00411 17.6992 1.13681 0.657828 0.932097 0.691003
54 5.35 0.999164 34.6182 1.03504 17.7715 1.54871 0.285556 0.982816 18.6798 1.03358 0.696741 1.05415 0.730692
55 5.45 0.980329 36.5326 1.0016 18.8078 3.17726 0.407407 0.996954 19.712 0.972091 0.734722 0.941101 0.767463
56 5.55 1.00595 38.5698 0.933499 19.8094 0 0.407407 1.01813 20.8052 0.992969 0.774954 1.01473 0.808578
57 5.65 0.99587 40.6599 0.962624 20.8799 0 0.407407 1.04497 21.968 0.967814 0.815594 0.906885 0.846656
58 5.75 0.974608 42.7784 0.995709 22.0266 0.372659 0.423333 1.00941 23.1314 0.923053 0.855737 0.880834 0.884965
59 5.85 0.99634 45.0202 1.05355 23.2826 0.59965 0.449815 1.01799 24.3458 1.05858 0.903391 1.00683 0.93029
60 5.95 0.996613 47.3399 0.980709 24.492 1.50331 0.518519 0.988589 25.5657 1.05126 0.95235 1.01948 0.977764
61 6.05 0.991106 49.725 0.963372 25.7203 0.783766 0.555556 0.991611 26.8309 0.992041 1.00011 0.912326 1.02169
62 6.15 0.997659 52.2058 1.01042 27.0515 0.38257 0.574259 0.985644 28.1304 1.08228 1.05396 0.812725 1.06212
63 6.25 0.993627 54.7576 0.973695 28.3764 2.47893 0.699259 0.990639 29.4793 1.10224 1.11059 0.991685 1.11308
64 6.35 0.987563 57.3757 0.978703 29.7511 2.3089 0.819444 0.978234 30.8543 0.854842 1.15593 0.789705 1.15497
65 6.45 1.00405 60.1219 1.00762 31.2113 0.572177 0.850185 0.994353 32.2963 0.910513 1.20576 0.87911 1.20307
66 6.55 0.995867 62.9309 0.97967 32.6754 0.0301881 0.851852 0.977676 33.7584 0.874999 1.25514 1.01491 1.26035
67 6.65 0.990455 65.8106 0.994358 34.2071 0 0.851852 0.990088 35.2846 0.977853 1.31202 1.03064 1.3203
68 6.75 0.993854 68.7877 1.00415 35.8008 0 0.851852 0.988218 36.8541 0.975569 1.37049 1.09687 1.38604
69 6.85 0.998741 71.8688 1.01096 37.4532 0.180124 0.862778 0.978048 38.4539 0.963066 1.42993 1.13363 1.45601
70 6.95 0.991066 75.0161 1.00526 39.1446 1.01287 0.925926 0.99157 40.1234 0.972544 1.49173 0.893196 1.51276
71 7.05 0.988873 78.2475 0.997989 40.8724 0.577194 0.962963 0.994239 41.846 0.986126 1.5562 1.09467 1.58433
72 7.15 0.994638 81.5905 1.0145 42.679 0.796333 1.01556 1.01744 43.6591 0.913259 1.61761 1.042 1.6544
73 7.25 0.989232 85.009 1.02562 44.5569 0.31706 1.03704 1.01055 45.5106 0.93704 1.6824 0.837173 1.71229
74 7.35 0.989262 88.5226 1.0284 46.4921 0.766924 1.09056 1.0173 47.4263 0.981765 1.75216 1.03511 1.78584
75 7.45 1.00966 92.2069 0.985661 48.3978 0.287282 1.11111 1.01185 49.3839 1.0548 1.82917 0.990884 1.85818
76 7.55 0.998118 95.9475 0.974902 50.3335 1.3536 1.21074 1.00523 51.3813 1.07843 1.91003 1.03233 1.93559
77 7.65 0.998189 99.7881 1.02076 52.4144 0.642383 1.25926 1.00694 53.4354 1.01547 1.9882 1.11783 2.02164
78 7.75 0.983595 103.672 0.993104 54.4921 0.73771 1.31648 1.01962 55.5701 1.10467 2.07548 1.07009 2.10618
79 7.85 0.986623 107.669 1.01021 56.6606 1.14315 1.40741 0.996485 57.7106 1.04295 2.16002 1.06151 2.19223
80 7.95 0.997924 111.816 1.02607 58.9195 0.77829 1.47093 0.992294 59.8967 1.07418 2.24932 1.01105 2.27628
81 8.05 1.00289 116.089 0.995529 61.1667 0.126327 1.48148 0.983237 62.1177 1.06915 2.34046 0.953968 2.35759
82 8.15 1.00929 120.496 0.986044 63.4481 0 1.48148 0.991888 64.4143 1.0503 2.43222 0.784248 2.42611
83 8.25 1.02658 125.09 0.981559 65.7753 0.710057 1.54389 0.986008 66.7536 0.987529 2.52064 1.01362 2.51687
84 8.35 1.00993 129.719 0.991045 68.1822 0.129772 1.55556 0.980066 69.1356 1.01387 2.61362 0.923916 2.6016
85 8.45 0.995891 134.394 0.953023 70.5525 0.19262 1.57333 0.987162 71.5925 1.05212 2.71244 1.05699 2.70088
86 8.55 0.975815 139.084 0.979531 73.0469 1.25796 1.69204 0.979016 74.0872 0.990065 2.80764 1.04671 2.80152
87 8.65 0.980745 143.909 1.00466 75.6653 0.504224 1.74074 1.00661 76.7126 0.989922 2.90507 0.966156 2.89661
88 8.75 0.987943 148.882 1.00532 78.3464 0.0111931 1.74185 0.998197 79.3766 1.0587 3.01169 0.999062 2.99723
89 8.85 0.989296 153.976 0.995067 81.0612 0.721623 1.81481 1.0017 82.1114 1.07568 3.12251 0.85492 3.0853
90 8.95 0.993195 159.206 0.977698 83.7892 0.716286 1.88889 0.995116 84.89 1.01159 3.2291 0.861146 3.17604
91 9.05 0.995925 164.569 0.986657 86.6041 0.357217 1.92667 0.990771 87.7186 0.939382 3.3303 1.11746 3.29643
92 9.15 0.987506 170.005 1.0185 89.5744 0.42996 1.97315 0.990847 90.6102 0.920823 3.43171 1.01914 3.40867
93 9.25 0.994041 175.596 0.997053 92.546 0.848335 2.06685 0.987078 93.5542 0.968989 3.54076 0.976712 3.51859
94 9.35 1.00187 181.355 0.98301 95.5395 0.392223 2.11111 0.999068 96.5987 1.01418 3.65739 1.01871 3.63574
95 9.45 1.00183 187.237 1.00068 98.6523 0.454214 2.16352 0.999087 99.7087 0.988166 3.77346 1.07697 3.76225
96 9.55 1.01801 193.341 1.01353 101.872 1.59967 2.35185 1.0076 102.912 0.966217 3.88938 0.994738 3.88158
97 9.65 0.99579 199.437 0.987497 105.075 0.476147 2.40907 1.00342 106.169 0.968075 4.00796 0.906935 3.99268
98 9.75 0.986115 205.6 1.01368 108.432 0.410238 2.45944 0.995786 109.469 0.997261 4.13266 0.955431 4.11214
99 9.85 0.982422 211.867 1.00765 111.838 0.60764 2.53556 0.994714 112.833 1.06611 4.26872 0.956019 4.23415
100 9.95 1.00149 218.386 0.999156 115.283 0.505629 2.60019 1.00716 116.309 1.08527 4.41005 0.990529 4.36314
36000 100
1 0.05 0 0 0 0 0 0 0 0 0 0 0 0
2 0.15 0 0 0 0 0 0 0 0 0 0 0 0
3 0.25 0 0 0 0 0 0 0 0 0 0 0 0
4 0.35 0 0 0 0 0 0 0 0 0 0 0 0
5 0.45 0 0 0 0 0 0 0 0 0 0 0 0
6 0.55 0 0 0 0 0 0 0 0 0 0 0 0
7 0.65 0 0 0 0 0 0 0 0 0 0 0 0
8 0.75 0 0 0 0 0 0 0 0 0 0 0 0
9 0.85 0 0 0 0 0 0 0.0278283 0.0007 0 0 0 0
10 0.95 0 0 0 0 0 0 26.926 0.846659 0 0 0 0
11 1.05 0 0 0 0 0 0 3.99113 0.999796 0 0 0 0
12 1.15 0 0 0 0 0 0 0.00443121 1 0 0 0 0
13 1.25 0 0 0 0 0 0 0 1 0 0 0 0
14 1.35 0.0107629 0.00128889 0 0 0 0 0 1 0 0 0 0
15 1.45 1.73998 0.24137 0 0 0 0 0 1 0 0 0 0
16 1.55 3.83463 0.845904 0 0 0 0 0.0238175 1.00199 0 0 0.244816 0.000772187
17 1.65 0.547235 0.943652 0 0 0 0 0.277895 1.02831 0 0 3.11114 0.0118938
18 1.75 0.101966 0.964141 0 0 0 0 0.696842 1.10256 0 0 8.37961 0.0455835
19 1.85 0.262989 1.0232 0 0 0 0 1.05103 1.2277 0 0 12.0186 0.0995842
20 1.95 0.521069 1.1532 0 0 0 0 1.14023 1.37853 0 0 6.20842 0.13057
21 2.05 0.789625 1.37093 0 0 0 0 0.98883 1.52308 0 0 1.97995 0.141492
22 2.15 0.994624 1.67259 0 0 0 0 0.833286 1.65707 0 0 0.406006 0.143955
23 2.25 1.13795 2.05054 0 0 0 0 0.632024 1.76837 0 0 0.18561 0.145189
24 2.35 1.14631 2.46588 0 0 0 0 0.435914 1.85211 0.0495303 0.000359259 0.0704021 0.145699
25 2.45 1.18359 2.93198 0.00143945 0.000300489 0 0 0.361478 1.92758 1.83786 0.0148426 0.147163 0.146859
26 2.55 1.11223 3.40646 0.179967 0.0409853 0 0 0.379057 2.01332 7.02565 0.0748111 0.151095 0.148148
27 2.65 1.05346 3.8918 1.00026 0.285157 0 0 0.40422 2.11206 5.64653 0.126854 0.127776 0.149326
28 2.75 1.02892 4.40228 1.99403 0.809357 0 0 0.511602 2.24664 2.2304 0.148993 0.0221465 0.149546
29 2.85 0.942877 4.90471 2.57545 1.53648 0 0 0.684615 2.44006 1.16054 0.161367 0 0.149546
30 2.95 0.891134 5.41347 2.50017 2.29273 0 0 0.888213 2.70892 0.746652 0.169894 0 0.149546
31 3.05 0.877478 5.94898 2.05304 2.95656 0 0 1.16317 3.0853 0.562092 0.176757 0.0591794 0.150269
32 3.15 0.836927 6.49376 1.74902 3.55976 0 0 1.29278 3.53148 0.382748 0.181741 0.423641 0.155786
33 3.25 0.847569 7.08107 1.17738 3.992 0 0 1.36514 4.03302 0.375045 0.186941 0.355112 0.160709
34 3.35 0.930665 7.76626 0.910945 4.34733 0 0 1.40213 4.58033 0.321658 0.19168 0.466049 0.167575
35 3.45 0.987014 8.53696 0.845028 4.69691 0 0 1.31857 5.12621 0.294582 0.196281 1.24729 0.187061
36 3.55 1.03057 9.389 0.738643 5.02046 0 0 1.27813 5.68647 0.518008 0.204848 2.82046 0.233718
37 3.65 1.08301 10.3355 0.7466 5.36619 0 0 1.18059 6.23352 0.569794 0.214813 1.78247 0.264881
38 3.75 1.09757 11.348 0.896759 5.80451 0 0 1.14164 6.79191 0.64866 0.226785 0.975856 0.282893
39 3.85 1.06904 12.3876 0.914607 6.27571 0 0 1.08005 7.34874 0.698051 0.240367 0.756881 0.297617
40 3.95 1.08475 13.4979 0.888993 6.75781 0 0 1.08364 7.9368 0.940502 0.259628 0.417867 0.306174
41 4.05 1.09551 14.6766 0.964074 7.30744 0 0 1.01296 8.51469 1.00984 0.281367 0.436048 0.315563
42 4.15 1.07516 15.8914 0.930551 7.86445 0 0 0.973953 9.09811 1.10056 0.306243 0.810791 0.333892
43 4.25 1.05479 17.1412 1.03836 8.51636 0 0 0.959705 9.70104 1.02705 0.330593 0.861529 0.354315
44 4.35 1.03921 18.4312 1.00214 9.17545 0 0 0.98394 10.3486 0.947631 0.354128 0.974613 0.378522
45 4.45 0.992587 19.7206 0.995942 9.86092 0 0 0.958789 11.009 1.06378 0.381778 1.44444 0.416066
46 4.55 1.02509 21.1127 1.01217 10.5892 0 0 0.982007 11.7161 1.01258 0.409289 1.5236 0.457463
47 4.65 1.01342 22.5502 1.03338 11.3658 0 0 0.985448 12.4572 0.9449 0.436106 1.21803 0.49203
48 4.75 1.02021 24.0603 1.06155 12.1983 0 0 0.978527 13.2251 1.08229 0.468154 1.23989 0.528746
49 4.85 1.01012 25.6189 1.05121 13.0577 1.15465 0.035 0.998424 14.0419 1.13722 0.503265 1.10421 0.562841
50 4.95 1.02178 27.2613 0.99702 13.9068 0.775197 0.0594444 0.958064 14.8584 1.09298 0.538417 1.03195 0.59602
51 5.05 1.03796 28.9978 0.991919 14.786 2.68847 0.147778 1.01771 15.7611 1.19581 0.578443 0.87568 0.625332
52 5.15 1.0431 30.8126 0.990447 15.699 0.0109293 0.148148 1.00507 16.6882 1.11549 0.617272 0.833409 0.654343
53 5.25 1.02193 32.6604 1.03246 16.6881 1.34048 0.195741 0.979721 17.6275 1.03653 0.654769 0.896892 0.686789
54 5.35 1.0053 34.5479 1.02962 17.7124 1.91763 0.266481 0.98452 18.6075 1.0647 0.694763 1.04265 0.725957
55 5.45 0.966512 36.4312 1.00335 18.7482 2.89498 0.377222 1.02331 19.6647 0.893004 0.729578 1.02549 0.765933
56 5.55 0.999838 38.4515 0.946771 19.7618 0.761014 0.407407 1.02143 20.759 0.948595 0.76793 0.861452 0.800758
57 5.65 0.989735 40.5241 0.967025 20.8347 0 0.407407 1.00589 21.8758 1.08382 0.813335 0.974713 0.8416
58 5.75 0.974398 42.6374 1.02568 22.0134 0.904242 0.445926 1.01845 23.0469 1.04355 0.858619 1.03046 0.886314
59 5.85 0.983851 44.8461 0.995374 23.1973 0.806707 0.481481 1.02479 24.2667 1.01568 0.904241 0.963683 0.929598
60 5.95 0.989271 47.1435 1.03184 24.4669 0.194639 0.49037 1.00972 25.51 1.04086 0.952602 1.00402 0.976247
61 6.05 0.999735 49.544 0.977325 25.7102 1.38279 0.555556 0.998068 26.7806 0.947877 0.998139 0.853376 1.01725
62 6.15 0.990194 52.0008 0.983251 27.0028 0.760185 0.592593 0.995839 28.0906 0.937393 1.04467 0.851958 1.05954
63 6.25 0.99822 54.5587 0.950072 28.2926 2.81509 0.734259 0.964506 29.401 1.10366 1.10125 0.910015 1.10619
64 6.35 0.996517 57.1946 0.997481 29.6906 1.46163 0.810185 0.978672 30.7735 0.943752 1.15119 0.736153 1.14515
65 6.45 1.00878 59.9477 0.968613 31.0911 0.0902472 0.815 0.997438 32.2168 0.838029 1.19695 1.05872 1.20296
66 6.55 1.004 62.7733 0.965976 32.5315 0.502828 0.842778 1.00477 33.7161 0.964138 1.25124 0.976717 1.25796
67 6.65 0.999969 65.6742 1.02892 34.113 0.15912 0.851852 0.984675 35.2305 1.0273 1.31087 0.936959 1.31234
68 6.75 1.00502 68.678 1.01436 35.7193 0 0.851852 0.972327 36.7714 0.952649 1.36784 1.23243 1.38604
69 6.85 0.993018 71.7346 1.01735 37.3784 0.61276 0.888889 0.973791 38.3606 0.941266 1.4258 1.00248 1.44777
70 6.95 0.989089 74.8686 1.00376 39.0635 0.386469 0.912963 0.97485 39.9983 0.944494 1.48568 1.03472 1.51337
71 7.05 1.00302 78.1389 0.991775 40.7768 0.781391 0.962963 1.00557 41.7366 0.981328 1.54969 0.971259 1.57673
72 7.15 0.984842 81.4416 1.02662 42.6009 0.497285 0.995741 1.02059 43.5513 1.03244 1.61897 0.978696 1.64239
73 7.25 0.974512 84.8018 1.02081 44.4658 0.610361 1.03704 1.02132 45.4183 0.994148 1.68755 1.05452 1.71514
74 7.35 1.00428 88.3607 1.02879 46.3974 0.986995 1.10574 1.0239 47.3422 0.978707 1.75695 0.981068 1.78471
75 7.45 0.997443 91.9923 1.00622 48.3384 0.396371 1.13407 1.00545 49.2831 1.00534 1.83018 0.98731 1.85662
76 7.55 0.992932 95.7052 0.968145 50.2565 0.739021 1.18833 1.01045 51.2863 1.0604 1.90952 1.1019 1.93907
77 7.65 0.990117 99.5062 0.994404 52.2791 1.06582 1.2687 1.01264 53.3475 1.06864 1.99159 1.11337 2.02458
78 7.75 0.986549 103.393 0.989751 54.3452 0.835775 1.33333 1.00508 55.4471 1.0746 2.0763 1.05852 2.10802
79 7.85 0.995243 107.416 1.01522 56.5196 1.0518 1.41685 0.983936 57.5559 1.03678 2.16016 1.02479 2.1909
80 7.95 1.00652 111.589 1.03009 58.7823 0.794189 1.48148 0.982632 59.7159 1.03118 2.24569 0.99636 2.27354
81 8.05 1.00647 115.868 0.990144 61.0124 0 1.48148 0.998348 61.966 1.0364 2.33384 0.893899 2.34957
82 8.15 0.99961 120.223 0.990539 63.2991 0 1.48148 0.982923 64.2367 1.0144 2.42226 0.936773 2.43124
83 8.25 1.00884 124.728 0.990873 65.643 0.844882 1.55556 0.985523 66.5697 1.01474 2.51291 0.867903 2.50877
84 8.35 1.00761 129.336 0.97245 67.9996 0 1.55556 0.99204 68.9753 1.04384 2.60843 0.911302 2.59216
85 8.45 0.998842 134.015 0.96734 70.4002 0.40268 1.59259 0.98906 71.4315 1.00219 2.70235 1.08863 2.69418
86 8.55 0.995697 138.789 0.990216 72.916 0.464035 1.6363 0.989995 73.9486 1.05309 2.80339 1.05098 2.79501
87 8.65 0.983025 143.614 0.997756 75.5107 0.941123 1.72704 0.994759 76.5373 1.01444 2.90301 0.887065 2.88212
88 8.75 0.995947 148.616 0.978483 78.1144 0.16178 1.74296 0.997488 79.1935 1.04977 3.00849 1.13405 2.99607
89 8.85 0.99654 153.736 0.999901 80.8363 0.712297 1.81481 1.00561 81.9328 1.06084 3.11754 0.799258 3.07823
90 8.95 0.976789 158.869 0.98311 83.5733 0.826891 1.90019 0.996289 84.7084 0.973516 3.21988 0.832055 3.16571
91 9.05 0.975952 164.112 1.00925 86.4462 0.323138 1.93426 1.00115 87.5602 0.882242 3.31472 1.10085 3.28404
92 9.15 0.986299 169.529 1.00747 89.3778 0.26645 1.96296 0.985093 90.4287 0.939813 3.418 1.07682 3.40236
93 9.25 0.991022 175.092 0.984005 92.304 0.981089 2.07111 0.987619 93.3677 1.05025 3.53593 0.934764 3.50734
94 9.35 1.00758 180.87 0.986853 95.3025 0.239969 2.09815 0.987819 96.3712 0.940703 3.64386 1.05093 3.62792
95 9.45 1.00562 186.761 0.992842 98.3841 0.138562 2.11407 1.0006 99.479 1.00908 3.76213 1.06515 3.75276
